Date,Open,High,Low,Close,Volume
7/18/2012,1560.939209,1560.939209,1521.085449,1534.369995,1275900
7/19/2012,1534.369995,1560.939209,1527.727661,1554.296875,5089189
7/20/2012,1574.223755,1580.866089,1527.727661,1527.727661,9087293
7/23/2012,1554.296875,1567.581421,1534.369995,1541.012329,3125409
7/24/2012,1534.369995,1547.654541,1521.085449,1527.727661,4011693
7/25/2012,1527.727661,1534.369995,1521.085449,1527.727661,3793991
7/26/2012,1527.727661,1547.654541,1527.727661,1527.727661,3395789
7/27/2012,1547.654541,1547.654541,1521.085449,1527.727661,1399040
7/30/2012,1481.231689,1527.727661,1481.231689,1527.727661,1479899
7/31/2012,1547.654541,1547.654541,1527.727661,1527.727661,2009526
8/1/2012,1527.727661,1527.727661,1501.158569,1514.443115,817314
8/2/2012,1501.158569,1527.727661,1501.158569,1507.800781,178680
8/3/2012,1514.443115,1521.085449,1514.443115,1521.085449,142852
8/6/2012,1507.800781,1547.654541,1507.800781,1521.085449,1613733
8/7/2012,1521.085449,1527.727661,1514.443115,1521.085449,574932
8/8/2012,1527.727661,1527.727661,1514.443115,1521.085449,2532541
8/9/2012,1521.085449,1541.012329,1521.085449,1541.012329,962759
8/10/2012,1527.727661,1527.727661,1514.443115,1514.443115,809487
8/13/2012,1507.800781,1514.443115,1507.800781,1514.443115,475863
8/14/2012,1514.443115,1527.727661,1507.800781,1521.085449,983673
8/15/2012,1521.085449,1521.085449,1514.443115,1514.443115,1122336
8/16/2012,1507.800781,1521.085449,1507.800781,1507.800781,545430
8/17/2012,1501.158569,1521.085449,1501.158569,1514.443115,1675460
8/20/2012,1521.085449,1521.085449,1514.443115,1521.085449,1838339
8/21/2012,1521.085449,1521.085449,1448.020142,1448.020142,7952811
8/22/2012,1388.239502,1421.450928,1381.597168,1388.239502,3563203
8/23/2012,1328.458862,1388.239502,1321.816528,1321.816528,6271764
8/24/2012,1262.035889,1381.597168,1262.035889,1355.028076,3958399
8/27/2012,1308.531982,1315.174316,1288.605103,1288.605103,5472339
8/28/2012,1288.605103,1328.458862,1288.605103,1321.816528,2221804
8/29/2012,1368.312622,1381.597168,1361.670288,1381.597168,511851
8/30/2012,1441.377808,1441.377808,1394.881836,1434.735596,1399799
8/31/2012,1434.735596,1434.735596,1368.312622,1434.735596,1878853
9/3/2012,NA,NA,NA,NA,NA
9/4/2012,1434.735596,1461.304688,1434.735596,1461.304688,1226359
9/5/2012,1428.093262,1448.020142,1408.166382,1441.377808,839597
9/6/2012,1408.166382,1434.735596,1408.166382,1428.093262,555514
9/7/2012,1421.450928,1428.093262,1414.808716,1421.450928,1633148
9/10/2012,1408.166382,1408.166382,1355.028076,1355.028076,5190209
9/11/2012,1321.816528,1335.101196,1301.889648,1301.889648,1891346
9/12/2012,1301.889648,1315.174316,1288.605103,1295.247437,2622567
9/13/2012,1288.605103,1355.028076,1288.605103,1355.028076,2893863
9/14/2012,1408.166382,1421.450928,1394.881836,1421.450928,1182404
9/17/2012,1428.093262,1487.873901,1421.450928,1487.873901,3454061
9/18/2012,1527.727661,1560.939209,1414.808716,1414.808716,10516064
9/19/2012,1428.093262,1481.231689,1421.450928,1448.020142,4431132
9/20/2012,1448.020142,1448.020142,1381.597168,1381.597168,6375489
9/21/2012,1401.524048,1448.020142,1401.524048,1448.020142,14179119
9/24/2012,1448.020142,1448.020142,1381.597168,1381.597168,3953289
9/25/2012,1328.458862,1381.597168,1321.816528,1335.101196,8947197
9/26/2012,1301.889648,1335.101196,1301.889648,1328.458862,4594325
9/27/2012,1328.458862,1328.458862,1308.531982,1308.531982,2275690
9/28/2012,1308.531982,1308.531982,1281.962769,1281.962769,3398953
10/1/2012,1335.101196,1341.743408,1295.247437,1341.743408,9707764
10/2/2012,1308.531982,1335.101196,1308.531982,1328.458862,90310
10/3/2012,1374.954956,1394.881836,1335.101196,1381.597168,2699199
10/4/2012,1381.597168,1448.020142,1381.597168,1414.808716,4789747
10/5/2012,1461.304688,1461.304688,1421.450928,1434.735596,1487110
10/8/2012,1401.524048,1454.662476,1401.524048,1448.020142,1187364
10/9/2012,1428.093262,1448.020142,1421.450928,1421.450928,4809462
10/10/2012,1428.093262,1434.735596,1381.597168,1421.450928,265098
10/11/2012,1461.304688,1474.589355,1428.093262,1434.735596,1088764
10/12/2012,1408.166382,1448.020142,1401.524048,1434.735596,718403
10/15/2012,1421.450928,1434.735596,1401.524048,1401.524048,616482
10/16/2012,1394.881836,1454.662476,1394.881836,1454.662476,955080
10/17/2012,1521.085449,1521.085449,1514.443115,1521.085449,4999306
10/18/2012,1567.581421,1567.581421,1527.727661,1560.939209,2604204
10/19/2012,1560.939209,1560.939209,1527.727661,1534.369995,1699394
10/22/2012,1547.654541,1547.654541,1507.800781,1534.369995,1152139
10/23/2012,1560.939209,1587.508301,1560.939209,1560.939209,1919503
10/24/2012,1547.654541,1560.939209,1527.727661,1547.654541,2282327
10/25/2012,1538.355347,1538.355347,1506.47229,1514.443115,3866991
10/26/2012,1554.296875,1554.296875,1522.413818,1546.326172,1642236
10/29/2012,1506.47229,1538.355347,1506.47229,1506.47229,662521
10/30/2012,1530.384644,1530.384644,1498.501587,1498.501587,911816
10/31/2012,1498.501587,1506.47229,1482.560059,1482.560059,760512
11/1/2012,1458.647827,1490.530884,1450.677124,1450.677124,1616759
11/2/2012,1378.940308,1426.764771,1378.940308,1386.911011,1152322
11/5/2012,1355.028076,1434.735596,1355.028076,1362.998779,666665
11/6/2012,1362.998779,1370.969604,1355.028076,1370.969604,568427
11/7/2012,1378.940308,1434.735596,1378.940308,1434.735596,806047
11/8/2012,1426.764771,1482.560059,1418.794067,1482.560059,1880723
11/9/2012,1482.560059,1482.560059,1418.794067,1466.61853,450883
11/12/2012,1450.677124,1474.589355,1450.677124,1450.677124,150277
11/13/2012,1442.706299,1458.647827,1418.794067,1418.794067,336336
11/14/2012,1426.764771,1482.560059,1426.764771,1474.589355,1276772
11/15/2012,1474.589355,1538.355347,1474.589355,1498.501587,1189332
11/16/2012,1442.706299,1498.501587,1442.706299,1482.560059,1014694
11/19/2012,1442.706299,1490.530884,1442.706299,1482.560059,96458
11/20/2012,1506.47229,1514.443115,1482.560059,1482.560059,1547394
11/21/2012,1498.501587,1514.443115,1434.735596,1434.735596,2254096
11/22/2012,1482.560059,1490.530884,1482.560059,1490.530884,190805
11/23/2012,1498.501587,1498.501587,1434.735596,1442.706299,343739
11/26/2012,1434.735596,1450.677124,1434.735596,1434.735596,248015
11/27/2012,1498.501587,1498.501587,1450.677124,1458.647827,1290958
11/28/2012,1450.677124,1466.61853,1434.735596,1458.647827,3433912
11/29/2012,1506.47229,1506.47229,1466.61853,1482.560059,1663568
11/30/2012,1546.326172,1546.326172,1450.677124,1450.677124,3136948
12/3/2012,1482.560059,1498.501587,1458.647827,1498.501587,3853571
12/4/2012,1498.501587,1538.355347,1498.501587,1514.443115,3832367
12/5/2012,1538.355347,1538.355347,1514.443115,1514.443115,2011333
12/6/2012,1554.296875,1554.296875,1522.413818,1530.384644,3333670
12/7/2012,1546.326172,1546.326172,1514.443115,1514.443115,2590830
12/10/2012,1522.413818,1530.384644,1506.47229,1530.384644,746079
12/11/2012,1530.384644,1570.238403,1514.443115,1570.238403,3366407
12/12/2012,1554.296875,1586.179932,1530.384644,1578.209106,3816809
12/13/2012,1578.209106,1578.209106,1538.355347,1554.296875,2639503
12/14/2012,1578.209106,1578.209106,1522.413818,1530.384644,2052238
12/17/2012,1530.384644,1594.150635,1530.384644,1586.179932,4810188
12/18/2012,1610.092163,1610.092163,1562.267578,1562.267578,5110424
12/19/2012,1594.150635,1626.033691,1578.209106,1602.121338,7392629
12/20/2012,1602.121338,1602.121338,1562.267578,1594.150635,5841340
12/21/2012,1594.150635,1649.945923,1546.326172,1649.945923,10868087
12/24/2012,1586.179932,1649.945923,1578.209106,1634.004395,2623328
12/25/2012,1697.770386,1697.770386,1634.004395,1673.858154,6369884
12/26/2012,1602.121338,1665.887451,1602.121338,1641.975098,4061950
12/27/2012,1681.828857,1681.828857,1641.975098,1665.887451,2505766
12/28/2012,1665.887451,1673.858154,1649.945923,1673.858154,3622905
12/31/2012,NA,NA,NA,NA,NA
1/1/2013,NA,NA,NA,NA,NA
1/2/2013,1673.858154,1689.799683,1657.916626,1681.828857,6794076
1/3/2013,1673.858154,1697.770386,1657.916626,1697.770386,9034010
1/4/2013,1705.741211,1777.477905,1689.799683,1753.565674,7146363
1/7/2013,1689.799683,1841.244019,1689.799683,1841.244019,11617709
1/8/2013,1912.980713,1928.922241,1889.068481,1920.951538,19636523
1/9/2013,1841.244019,1920.951538,1841.244019,1905.01001,23552088
1/10/2013,1841.244019,1912.980713,1833.273193,1912.980713,12079144
1/11/2013,1912.980713,1928.922241,1881.097778,1897.039307,10658949
1/14/2013,1849.214722,1881.097778,1849.214722,1865.15625,4970522
1/15/2013,1841.244019,1865.15625,1825.30249,1857.185547,12411614
1/16/2013,1857.185547,1952.834473,1833.273193,1881.097778,30078444
1/17/2013,1873.126953,1881.097778,1825.30249,1825.30249,12250140
1/18/2013,1833.273193,1833.273193,1777.477905,1825.30249,4324044
1/21/2013,1793.419434,1825.30249,1769.507202,1769.507202,8755993
1/22/2013,1753.565674,1769.507202,1689.799683,1737.624146,12568299
1/23/2013,1705.741211,1745.594971,1705.741211,1729.653442,5568837
1/24/2013,1729.653442,1849.214722,1729.653442,1849.214722,10406283
1/25/2013,1865.15625,1897.039307,1849.214722,1889.068481,13191460
1/28/2013,1897.039307,1952.834473,1897.039307,1897.039307,34659192
1/29/2013,1897.039307,1952.834473,1873.126953,1944.86377,20719730
1/30/2013,1952.834473,2080.366455,1952.834473,2016.600586,27261517
1/31/2013,2000.659058,2016.600586,1960.805298,1984.717529,15055645
2/1/2013,1976.746826,1976.746826,1936.893066,1968.776001,13639347
2/4/2013,1968.776001,1976.746826,1936.893066,1936.893066,15516079
2/5/2013,1912.980713,2000.659058,1905.01001,1968.776001,10585555
2/6/2013,2008.629761,2056.454346,1992.688232,2056.454346,18185091
2/7/2013,2096.308105,2112.249512,2064.425049,2080.366455,32651353
2/8/2013,2104.278809,2104.278809,2080.366455,2080.366455,9440864
2/11/2013,NA,NA,NA,NA,NA
2/12/2013,NA,NA,NA,NA,NA
2/13/2013,NA,NA,NA,NA,NA
2/14/2013,NA,NA,NA,NA,NA
2/15/2013,NA,NA,NA,NA,NA
2/18/2013,2088.337402,2104.278809,2064.425049,2096.308105,16586370
2/19/2013,2088.337402,2096.308105,2072.395752,2088.337402,16434065
2/20/2013,2072.395752,2096.308105,2048.483643,2096.308105,15356741
2/21/2013,2096.308105,2144.132568,1952.834473,1952.834473,29261208
2/22/2013,1992.688232,2040.512817,1920.951538,1976.746826,17847729
2/25/2013,2032.542114,2032.542114,1968.776001,2024.571289,10114462
2/26/2013,2008.629761,2008.629761,1905.01001,1905.01001,16790370
2/27/2013,1905.01001,1936.893066,1825.30249,1889.068481,16190298
2/28/2013,1928.922241,1952.834473,1897.039307,1928.922241,6838355
3/1/2013,1936.893066,1960.805298,1912.980713,1912.980713,9226079
3/4/2013,1912.980713,1912.980713,1785.44873,1785.44873,16273604
3/5/2013,1785.44873,1785.44873,1713.711914,1737.624146,12533673
3/6/2013,1769.507202,1817.331665,1745.594971,1817.331665,4544845
3/7/2013,1857.185547,1928.922241,1833.273193,1881.097778,18055863
3/8/2013,1905.01001,1912.980713,1889.068481,1897.039307,3654844
3/11/2013,1905.01001,1968.776001,1889.068481,1968.776001,9455420
3/12/2013,1968.776001,2024.571289,1960.805298,2024.571289,26540631
3/13/2013,2040.512817,2040.512817,1912.980713,1960.805298,10581667
3/14/2013,1976.746826,2000.659058,1928.922241,2000.659058,9217294
3/15/2013,2000.659058,2016.600586,1984.717529,2008.629761,13110412
3/18/2013,1992.688232,2000.659058,1976.746826,1984.717529,6010452
3/19/2013,1976.746826,1992.688232,1968.776001,1992.688232,5171634
3/20/2013,1992.688232,2032.542114,1984.717529,2008.629761,6244312
3/21/2013,2016.600586,2056.454346,2016.600586,2024.571289,13279032
3/22/2013,2032.542114,2040.512817,1968.776001,1984.717529,16225170
3/25/2013,1992.688232,2032.542114,1992.688232,2032.542114,7597125
3/26/2013,2056.454346,2072.395752,2032.542114,2048.483643,9848734
3/27/2013,2008.629761,2048.483643,1992.688232,2032.542114,4969522
3/28/2013,2024.571289,2048.483643,2024.571289,2048.483643,4451630
3/29/2013,2024.571289,2088.337402,2008.629761,2072.395752,7965729
4/1/2013,2072.395752,2215.869385,2072.395752,2215.869385,19087383
4/2/2013,2231.810791,2327.459961,2231.810791,2271.664551,14272910
4/3/2013,2263.693848,2311.518311,2239.781738,2239.781738,10386828
4/4/2013,2215.869385,2287.606201,2215.869385,2231.810791,15278711
4/5/2013,2231.810791,2319.489258,2223.840088,2287.606201,28194190
4/8/2013,2319.489258,2335.430664,2279.635498,2279.635498,5276390
4/9/2013,2279.635498,2327.459961,2263.693848,2279.635498,5977336
4/10/2013,2271.664551,2303.547607,2152.103271,2152.103271,11608169
4/11/2013,2152.103271,2223.840088,2152.103271,2176.015625,12070855
4/12/2013,2176.015625,2207.898682,2128.191162,2168.044922,10955408
4/15/2013,2168.044922,2168.044922,2120.220459,2128.191162,9458562
4/16/2013,2096.308105,2152.103271,2056.454346,2136.161865,7230413
4/17/2013,2144.132568,2152.103271,2128.191162,2136.161865,5152823
4/18/2013,2080.366455,2128.191162,2072.395752,2080.366455,7393516
4/19/2013,NA,NA,NA,NA,NA
4/22/2013,2072.395752,2080.366455,2056.454346,2072.395752,3024298
4/23/2013,2072.395752,2112.249512,2072.395752,2112.249512,4335580
4/24/2013,2080.366455,2176.015625,2080.366455,2128.191162,5961144
4/25/2013,2120.220459,2176.015625,2120.220459,2168.044922,2593077
4/26/2013,2168.044922,2207.898682,2168.044922,2191.957031,4316379
4/29/2013,NA,NA,NA,NA,NA
4/30/2013,NA,NA,NA,NA,NA
5/1/2013,NA,NA,NA,NA,NA
5/2/2013,2168.044922,2263.693848,2168.044922,2239.781738,6231136
5/3/2013,2255.723145,2287.606201,2239.781738,2271.664551,5091340
5/6/2013,2271.664551,2311.518311,2271.664551,2303.547607,3579435
5/7/2013,2319.489258,2319.489258,2263.693848,2271.664551,3963230
5/8/2013,2287.606201,2311.518311,2271.664551,2311.518311,3694865
5/9/2013,2311.518311,2415.138184,2311.518311,2391.22583,7998095
5/10/2013,2391.22583,2470.933594,2391.22583,2439.050537,5332232
5/13/2013,2447.02124,2462.962646,2391.22583,2407.16748,1498585
5/14/2013,2391.22583,2399.196777,2327.459961,2327.459961,6917528
5/15/2013,2351.37207,2439.050537,2335.430664,2423.108887,3787583
5/16/2013,2431.079834,2454.991943,2415.138184,2431.079834,5083940
5/17/2013,2447.02124,2447.02124,2391.22583,2391.22583,3765876
5/20/2013,2431.079834,2494.845703,2391.22583,2494.845703,7532894
5/21/2013,2494.845703,2566.58252,2494.845703,2502.816406,12363050
5/22/2013,2526.72876,2526.72876,2494.845703,2502.816406,3620722
5/23/2013,2502.816406,2510.787354,2470.933594,2470.933594,9864668
5/24/2013,2454.991943,2526.72876,2454.991943,2502.816406,15368291
5/27/2013,2518.758057,2582.523926,2518.758057,2574.553223,11714809
5/28/2013,2582.523926,2614.406982,2582.523926,2598.465576,20084537
5/29/2013,2622.377686,2630.348633,2590.494873,2614.406982,14944617
5/30/2013,2622.377686,2622.377686,2582.523926,2614.406982,9143035
5/31/2013,2630.348633,2646.290039,2614.406982,2614.406982,11429897
6/3/2013,2590.494873,2590.494873,2558.611816,2566.58252,8639569
6/4/2013,2550.641113,2566.58252,2510.787354,2510.787354,17113162
6/5/2013,2510.787354,2534.699463,2510.787354,2534.699463,7619598
6/6/2013,2534.699463,2550.641113,2518.758057,2550.641113,4264330
6/7/2013,2550.641113,2558.611816,2534.699463,2542.670166,3937249
6/10/2013,2542.670166,2566.58252,2510.787354,2534.699463,7335172
6/11/2013,2518.758057,2534.699463,2502.816406,2502.816406,9769068
6/12/2013,2486.875,2494.845703,2431.079834,2431.079834,14113829
6/13/2013,2431.079834,2486.875,2431.079834,2478.904297,10867215
6/14/2013,2478.904297,2510.787354,2454.991943,2454.991943,8882452
6/17/2013,2391.22583,2423.108887,2359.343018,2383.255127,17220938
6/18/2013,2367.313721,2391.22583,2351.37207,2383.255127,12388273
6/19/2013,2359.343018,2391.22583,2359.343018,2367.313721,11756217
6/20/2013,2351.37207,2375.284424,2335.430664,2335.430664,11712168
6/21/2013,2303.547607,2303.547607,2247.752441,2247.752441,42104659
6/24/2013,2271.664551,2311.518311,2247.752441,2255.723145,9752510
6/25/2013,2247.752441,2255.723145,2112.249512,2160.074219,10373912
6/26/2013,2152.103271,2168.044922,2136.161865,2160.074219,16767029
6/27/2013,2176.015625,2271.664551,2152.103271,2271.664551,6669480
6/28/2013,2287.606201,2303.547607,2239.781738,2247.752441,6062513
7/1/2013,2231.810791,2231.810791,2183.986328,2207.898682,2713026
7/2/2013,2191.957031,2263.693848,2191.957031,2263.693848,2396496
7/3/2013,2263.693848,2271.664551,2247.752441,2247.752441,4509468
7/4/2013,2247.752441,2263.693848,2207.898682,2207.898682,9923740
7/5/2013,2239.781738,2263.693848,2223.840088,2231.810791,7296284
7/8/2013,2231.810791,2239.781738,2191.957031,2199.927979,7865996
7/9/2013,2176.015625,2215.869385,2176.015625,2207.898682,1286058
7/10/2013,2207.898682,2223.840088,2199.927979,2199.927979,2761194
7/11/2013,2207.898682,2207.898682,2183.986328,2183.986328,3995589
7/12/2013,2183.986328,2295.576904,2183.986328,2295.576904,23728152
7/15/2013,2375.284424,2383.255127,2335.430664,2359.343018,9642105
7/16/2013,2359.343018,2383.255127,2343.401367,2343.401367,6302024
7/17/2013,2343.401367,2351.37207,2327.459961,2343.401367,3514074
7/18/2013,2343.401367,2423.108887,2335.430664,2407.16748,10932198
7/19/2013,2407.16748,2439.050537,2407.16748,2439.050537,7480446
7/22/2013,2470.933594,2478.904297,2415.138184,2447.02124,8289292
7/23/2013,2454.991943,2518.758057,2454.991943,2502.816406,10159126
7/24/2013,2502.816406,2510.787354,2431.079834,2454.991943,11974762
7/25/2013,2454.991943,2470.933594,2415.138184,2415.138184,6809127
7/26/2013,2407.16748,2423.108887,2391.22583,2407.16748,6649791
7/29/2013,2399.196777,2407.16748,2359.343018,2359.343018,4404457
7/30/2013,2343.401367,2431.079834,2343.401367,2431.079834,2767724
7/31/2013,2431.079834,2431.079834,2391.22583,2415.138184,3092662
8/1/2013,2383.255127,2423.108887,2383.255127,2415.138184,3379711
8/2/2013,2431.079834,2439.050537,2415.138184,2431.079834,3023288
8/5/2013,2415.138184,2447.02124,2415.138184,2439.050537,1552272
8/6/2013,2462.962646,2462.962646,2423.108887,2439.050537,4026957
8/7/2013,2462.962646,2550.641113,2447.02124,2510.787354,8144008
8/8/2013,2534.699463,2550.641113,2494.845703,2502.816406,4802658
8/9/2013,2518.758057,2518.758057,2478.904297,2494.845703,4683862
8/12/2013,2494.845703,2510.787354,2486.875,2494.845703,2254726
8/13/2013,2494.845703,2526.72876,2478.904297,2502.816406,2347189
8/14/2013,2486.875,2518.758057,2486.875,2518.758057,2412304
8/15/2013,2518.758057,2582.523926,2518.758057,2558.611816,8832397
8/16/2013,2542.670166,2614.406982,2542.670166,2590.494873,8841807
8/19/2013,2590.494873,2638.319336,2590.494873,2590.494873,9106647
8/20/2013,2590.494873,2630.348633,2574.553223,2598.465576,7751193
8/21/2013,2598.465576,2630.348633,2582.523926,2630.348633,6956161
8/22/2013,2630.348633,2630.348633,2558.611816,2566.58252,9098618
8/23/2013,2566.58252,2582.523926,2510.787354,2542.670166,11534519
8/26/2013,2542.670166,2550.641113,2510.787354,2550.641113,4515749
8/27/2013,2550.641113,2566.58252,2534.699463,2550.641113,2331505
8/28/2013,2510.787354,2518.758057,2431.079834,2454.991943,8605813
8/29/2013,2447.02124,2462.962646,2407.16748,2423.108887,7858972
8/30/2013,2423.108887,2486.875,2415.138184,2486.875,3244586
9/2/2013,NA,NA,NA,NA,NA
9/3/2013,2454.991943,2454.991943,2423.108887,2439.050537,2696965
9/4/2013,2431.079834,2431.079834,2375.284424,2375.284424,3606037
9/5/2013,2359.343018,2423.108887,2359.343018,2423.108887,1910468
9/6/2013,2407.16748,2502.816406,2399.196777,2502.816406,4538579
9/9/2013,2502.816406,2502.816406,2431.079834,2462.962646,4063709
9/10/2013,2462.962646,2534.699463,2462.962646,2526.72876,6509279
9/11/2013,2550.641113,2606.436279,2542.670166,2606.436279,7815299
9/12/2013,2606.436279,2662.231445,2606.436279,2638.319336,5158341
9/13/2013,2638.319336,2638.319336,2590.494873,2606.436279,4003873
9/16/2013,2622.377686,2630.348633,2582.523926,2630.348633,3950432
9/17/2013,2630.348633,2638.319336,2614.406982,2630.348633,4396423
9/18/2013,2630.348633,2638.319336,2606.436279,2606.436279,4816598
9/19/2013,2606.436279,2630.348633,2606.436279,2614.406982,2674764
9/20/2013,2622.377686,2630.348633,2598.465576,2630.348633,8098460
9/23/2013,2630.348633,2789.763672,2606.436279,2789.763672,11477948
9/24/2013,2789.763672,2797.734375,2749.909912,2749.909912,5195477
9/25/2013,2733.968262,2781.792969,2718.026855,2718.026855,4488893
9/26/2013,2710.056152,2781.792969,2678.173096,2773.822021,14221474
9/27/2013,2789.763672,2805.705078,2765.851318,2789.763672,9521545
9/30/2013,2789.763672,2829.617432,2789.763672,2797.734375,4896256
10/1/2013,2789.763672,2813.675781,2757.880615,2757.880615,16826500
10/2/2013,2757.880615,2781.792969,2757.880615,2773.822021,4957982
10/3/2013,2757.880615,2773.822021,2741.939209,2749.909912,5661794
10/4/2013,2741.939209,2821.646729,2733.968262,2805.705078,8067851
10/7/2013,2805.705078,2909.324951,2789.763672,2893.383301,11450341
10/8/2013,2893.383301,2917.295654,2877.441895,2901.354248,6833970
10/9/2013,2877.441895,2901.354248,2869.471191,2877.441895,8343111
10/10/2013,2877.441895,2885.412598,2829.617432,2837.588135,8473461
10/11/2013,2853.529541,2877.441895,2837.588135,2861.500488,8227810
10/14/2013,2861.500488,2869.471191,2853.529541,2869.471191,2916015
10/15/2013,2869.471191,2901.354248,2869.471191,2885.412598,4296691
10/16/2013,2893.383301,2893.383301,2869.471191,2877.441895,5471357
10/17/2013,2877.441895,2901.354248,2877.441895,2877.441895,2990791
10/18/2013,2877.441895,2877.441895,2861.500488,2877.441895,3807404
10/21/2013,2877.441895,2893.383301,2869.471191,2869.471191,4869786
10/22/2013,2869.471191,2901.354248,2869.471191,2877.441895,6332246
10/23/2013,2901.354248,2925.266357,2893.383301,2925.266357,9351167
10/24/2013,2941.208008,2965.120117,2925.266357,2925.266357,8997377
10/25/2013,2949.178711,2949.178711,2909.324951,2925.266357,3401922
10/28/2013,2933.237061,2933.237061,2909.324951,2909.324951,4941043
10/29/2013,2893.383301,2909.324951,2853.529541,2909.324951,4566549
10/30/2013,2909.324951,2925.266357,2901.354248,2917.295654,3137707
10/31/2013,2901.354248,2989.032471,2901.354248,2965.120117,7088395
11/1/2013,2989.032471,2989.032471,2957.149414,2965.120117,2716528
11/4/2013,2965.120117,2981.061768,2949.178711,2981.061768,2269898
11/5/2013,2981.061768,2989.032471,2949.178711,2981.061768,2334886
11/6/2013,2981.061768,3012.94458,2981.061768,3012.94458,3789082
11/7/2013,3020.915527,3036.856934,3020.915527,3028.88623,5752770
11/8/2013,3028.88623,3044.827637,3020.915527,3028.88623,2360360
11/11/2013,3044.827637,3068.73999,3028.88623,3068.73999,1788020
11/12/2013,3060.769287,3076.710693,3036.856934,3052.798584,6641768
11/13/2013,3028.88623,3036.856934,2997.003174,3012.94458,4431051
11/14/2013,3028.88623,3180.330566,3020.915527,3180.330566,3718832
11/15/2013,3180.330566,3180.330566,3100.623047,3148.44751,4074491
11/18/2013,3164.388916,3180.330566,3124.535156,3164.388916,3273064
11/19/2013,3164.388916,3180.330566,3140.476807,3140.476807,3167178
11/20/2013,3164.388916,3188.30127,3140.476807,3188.30127,9160846
11/21/2013,3156.418213,3180.330566,3148.44751,3148.44751,5735206
11/22/2013,3164.388916,3164.388916,3132.506104,3148.44751,2545410
11/25/2013,3148.44751,3188.30127,3148.44751,3164.388916,7154392
11/26/2013,3156.418213,3228.155029,3156.418213,3228.155029,6794948
11/27/2013,3196.271973,3252.067383,3196.271973,3204.242676,1824408
11/28/2013,3204.242676,3212.213623,3148.44751,3212.213623,1335982
11/29/2013,3228.155029,3228.155029,3204.242676,3212.213623,3233808
12/2/2013,3228.155029,3236.125732,3212.213623,3212.213623,1005525
12/3/2013,3188.30127,3228.155029,3188.30127,3220.184326,1978840
12/4/2013,3212.213623,3220.184326,3204.242676,3204.242676,2707631
12/5/2013,3196.271973,3204.242676,3164.388916,3180.330566,3161167
12/6/2013,3172.359863,3188.30127,3164.388916,3172.359863,3218624
12/9/2013,3148.44751,3156.418213,3108.59375,3124.535156,6462980
12/10/2013,3140.476807,3140.476807,3108.59375,3124.535156,4701422
12/11/2013,3108.59375,3132.506104,3092.652344,3100.623047,2825181
12/12/2013,3068.73999,3124.535156,3068.73999,3084.681396,2752414
12/13/2013,3084.681396,3084.681396,3036.856934,3036.856934,5071268
12/16/2013,3028.88623,3188.30127,3028.88623,3052.798584,7106585
12/17/2013,3052.798584,3124.535156,3052.798584,3100.623047,631922
12/18/2013,3084.681396,3116.564453,3084.681396,3100.623047,2464862
12/19/2013,3132.506104,3148.44751,3108.59375,3140.476807,2671246
12/20/2013,3148.44751,3148.44751,3084.681396,3100.623047,27380584
12/23/2013,3100.623047,3172.359863,3100.623047,3172.359863,3837267
12/24/2013,3188.30127,3188.30127,3148.44751,3172.359863,1724539
12/25/2013,3172.359863,3180.330566,3156.418213,3172.359863,3859466
12/26/2013,3180.330566,3252.067383,3180.330566,3228.155029,16196566
12/27/2013,3228.155029,3291.921143,3228.155029,3268.008789,11222511
12/30/2013,3268.008789,3323.803955,3260.038086,3268.008789,5728048
12/31/2013,3268.008789,3323.803955,3268.008789,3275.979492,5339873
1/1/2014,NA,NA,NA,NA,NA
1/2/2014,3307.862549,3307.862549,3268.008789,3275.979492,3465777
1/3/2014,3283.950195,3315.833252,3268.008789,3315.833252,5982855
1/6/2014,3347.716309,3379.599365,3307.862549,3371.628662,5681124
1/7/2014,3387.570068,3411.482422,3363.657959,3363.657959,3540796
1/8/2014,3347.716309,3395.540771,3347.716309,3387.570068,5848362
1/9/2014,3387.570068,3443.365479,3387.570068,3443.365479,7539419
1/10/2014,3443.365479,3507.131348,3435.394531,3435.394531,3720709
1/13/2014,3451.336182,3467.277588,3443.365479,3451.336182,2028014
1/14/2014,3451.336182,3602.780518,3435.394531,3586.838867,10684164
1/15/2014,3586.838867,3682.488037,3586.838867,3666.546387,6404899
1/16/2014,3706.400146,3786.107666,3682.488037,3786.107666,8836914
1/17/2014,3825.961426,4025.230469,3817.990723,4025.230469,16707937
1/20/2014,4104.937988,4304.206543,4065.084229,4144.791504,14676135
1/21/2014,4184.645508,4304.206543,3977.405762,4304.206543,11886061
1/22/2014,4224.499023,4224.499023,4025.230469,4025.230469,11612062
1/23/2014,3825.961426,3897.698242,3762.195557,3762.195557,10696459
1/24/2014,3762.195557,3762.195557,3666.546387,3698.429443,12566292
1/27/2014,3674.517334,3698.429443,3594.80957,3634.66333,8714717
1/28/2014,NA,NA,NA,NA,NA
1/29/2014,NA,NA,NA,NA,NA
1/30/2014,NA,NA,NA,NA,NA
1/31/2014,NA,NA,NA,NA,NA
2/3/2014,NA,NA,NA,NA,NA
2/4/2014,NA,NA,NA,NA,NA
2/5/2014,NA,NA,NA,NA,NA
2/6/2014,3594.80957,3881.756836,3594.80957,3857.844482,8047654
2/7/2014,3905.668945,3905.668945,3778.136963,3802.049316,9794544
